ID	1000801248_metaphlan_bugs_list	1000801318_metaphlan_bugs_list	1000801368_metaphlan_bugs_list	1001301158_metaphlan_bugs_list	1001301248_metaphlan_bugs_list	1001301318_metaphlan_bugs_list	1001801138_metaphlan_bugs_list	1001801248_metaphlan_bugs_list	1001801318_metaphlan_bugs_list	1002701138_metaphlan_bugs_list	1002701158_metaphlan_bugs_list	1002701278_metaphlan_bugs_list	1003101118_metaphlan_bugs_list	1003101188_metaphlan_bugs_list	1003101278_metaphlan_bugs_list	1004001168_metaphlan_bugs_list	1004001278_metaphlan_bugs_list	1004001348_metaphlan_bugs_list	1005601098_metaphlan_bugs_list	1005601168_metaphlan_bugs_list	1005601348_metaphlan_bugs_list	1050801308_metaphlan_bugs_list	1050801318_metaphlan_bugs_list	1050835178_metaphlan_bugs_list	1050835218_metaphlan_bugs_list	1060435158_metaphlan_bugs_list	1060435318_metaphlan_bugs_list	1060435348_metaphlan_bugs_list	1060801198_metaphlan_bugs_list	1060801338_metaphlan_bugs_list	1060835148_metaphlan_bugs_list	1061235118_metaphlan_bugs_list	1061235188_metaphlan_bugs_list	1061235278_metaphlan_bugs_list	1061635088_metaphlan_bugs_list	1061635208_metaphlan_bugs_list	1061635368_metaphlan_bugs_list	1062101108_metaphlan_bugs_list	1062101238_metaphlan_bugs_list	1062101338_metaphlan_bugs_list	1062301128_metaphlan_bugs_list	1062301198_metaphlan_bugs_list	1062335178_metaphlan_bugs_list	1062601228_metaphlan_bugs_list	1062601258_metaphlan_bugs_list	1062601368_metaphlan_bugs_list	1062701128_metaphlan_bugs_list	1062701298_metaphlan_bugs_list	1062735148_metaphlan_bugs_list	1062735198_metaphlan_bugs_list	1062901138_metaphlan_bugs_list	1062901218_metaphlan_bugs_list	1062901318_metaphlan_bugs_list	1900401198_metaphlan_bugs_list	1900401288_metaphlan_bugs_list	1900401398_metaphlan_bugs_list	1902401118_metaphlan_bugs_list	1902401208_metaphlan_bugs_list	1902401308_metaphlan_bugs_list	2050501168_metaphlan_bugs_list	2050501298_metaphlan_bugs_list	2050501348_metaphlan_bugs_list	4002101198_metaphlan_bugs_list	4002101298_metaphlan_bugs_list	4002135018_metaphlan_bugs_list	4003235018_metaphlan_bugs_list	4003235288_metaphlan_bugs_list	4003235368_metaphlan_bugs_list	4004235208_metaphlan_bugs_list	4004235248_metaphlan_bugs_list	4004235268_metaphlan_bugs_list	4004735328_metaphlan_bugs_list	4004735368_metaphlan_bugs_list	4004935158_metaphlan_bugs_list	4004935268_metaphlan_bugs_list	4004935338_metaphlan_bugs_list	4005935278_metaphlan_bugs_list	4005935328_metaphlan_bugs_list	4005935358_metaphlan_bugs_list	4006635198_metaphlan_bugs_list	4006635258_metaphlan_bugs_list	4006635278_metaphlan_bugs_list	4006635338_metaphlan_bugs_list	4006935208_metaphlan_bugs_list	4006935248_metaphlan_bugs_list	4006935358_metaphlan_bugs_list	4007135108_metaphlan_bugs_list	4007135118_metaphlan_bugs_list	4007135148_metaphlan_bugs_list	4007135288_metaphlan_bugs_list	4007235168_metaphlan_bugs_list	4007235278_metaphlan_bugs_list	4007435168_metaphlan_bugs_list	4007435248_metaphlan_bugs_list	4007435258_metaphlan_bugs_list	4007535198_metaphlan_bugs_list	4007535238_metaphlan_bugs_list	4007535358_metaphlan_bugs_list	4008434348_metaphlan_bugs_list	4008435158_metaphlan_bugs_list	4008435358_metaphlan_bugs_list	4009035168_metaphlan_bugs_list	4009035268_metaphlan_bugs_list	4009035368_metaphlan_bugs_list	4009835178_metaphlan_bugs_list	4009835228_metaphlan_bugs_list	4009835268_metaphlan_bugs_list
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens|t__Neisseria_flavescens_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis|t__Neisseria_meningitidis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.0266	0.46019	0.08126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09052	0.01103	2.99949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17126	0.0	0.0	0.0	0.0	0.09985	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.08297	0.00249	0.2533	0.0	0.04176	0.0	1.26601	0.0	0.0	0.0	0.0	0.0	0.0	0.04285	0.0	0.0	0.0	0.00403	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.05403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99676	0.0	0.0011	0.0	1.08366	0.63833	1.37172
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.0	0.0	0.0	0.0	0.0	0.0	2.0266	0.46019	0.08126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09052	0.01103	2.99949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17126	0.0	0.0	0.0	0.0	0.09985	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.08297	0.00249	0.2533	0.0	0.04176	0.0	1.26601	0.0	0.0	0.0	0.0	0.0	0.0	0.04285	0.0	0.0	0.0	0.00403	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.05403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99676	0.0	0.0011	0.0	1.08366	0.63833	1.37172
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0266	0.46019	0.08126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09052	0.01103	2.99949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17126	0.0	0.0	0.0	0.0	0.09985	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.08297	0.00249	0.2533	0.0	0.04176	0.0	1.26601	0.0	0.0	0.0	0.0	0.0	0.0	0.04285	0.0	0.0	0.0	0.00403	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.05403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99676	0.0	0.0011	0.0	1.08366	0.63833	1.37172
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	2.0266	0.46019	0.08126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09052	0.01103	2.99949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17126	0.0	0.0	0.0	0.0	0.09985	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.08297	0.00249	0.2533	0.0	0.04176	0.0	1.26601	0.0	0.0	0.0	0.0	0.0	0.0	0.04285	0.0	0.0	0.0	0.00403	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.05403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99676	0.0	0.0011	0.0	1.08366	0.63833	1.37172
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04564	0.00185	0.67388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27699	0.16219	0.37022
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis|t__GCF_000017585	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04564	0.00185	0.67388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27699	0.16219	0.37022
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae|t__Campylobacter_showae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus	0.0	0.0	0.0	0.0	0.0	0.0	2.02349	0.43629	0.08126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04445	0.00917	2.32561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99015	0.0	0.0	0.0	0.0	0.09985	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.08297	0.00249	0.08491	0.0	0.04176	0.0	1.26601	0.0	0.0	0.0	0.0	0.0	0.0	0.04285	0.0	0.0	0.0	0.00403	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.05403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99676	0.0	0.0011	0.0	0.80667	0.47614	1.0015
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus|t__Campylobacter_ureolyticus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.02349	0.43629	0.08126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04445	0.00917	2.32561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99015	0.0	0.0	0.0	0.0	0.09985	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.08297	0.00249	0.08491	0.0	0.04176	0.0	1.26601	0.0	0.0	0.0	0.0	0.0	0.0	0.04285	0.0	0.0	0.0	0.00403	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.05403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99676	0.0	0.0011	0.0	0.80667	0.47614	1.0015
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0324	0.0	0.0	0.0	0.0	0.0	0.0	0.01091	0.0	0.0	0.84914	0.0	0.0	0.0	0.0	6.2479	0.0	0.0	0.0	0.0	0.1406	0.0	0.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.02304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69733	0.139	1.43264
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2479	0.0	0.0	0.0	0.0	0.1406	0.0	0.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.02304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.12798	0.02685
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2479	0.0	0.0	0.0	0.0	0.1406	0.0	0.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.02304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.12798	0.02685
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2479	0.0	0.0	0.0	0.0	0.1406	0.0	0.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.02304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00564	0.0	0.0	0.0	0.0	0.08893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00564	0.0	0.0	0.0	0.0	0.08893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24226	0.0	0.0	0.0	0.0	0.05167	0.0	0.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.02304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.12798	0.02685
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09147	0.02685
